generation,averageFitness,topFitness
0,987.5,2550
1,1986,2950
2,1587,2800
3,2359.5,3000
4,2392.5,2900
5,2113.5,2950
6,1235,2500
7,1917.5,2850
8,1943,2750
9,935.5,2150
10,1797.5,2850
11,1517.5,2650
12,1522,2750
13,1922.5,3000
14,2149.5,2800
15,1269,2850
16,1687.5,2550
17,1383.5,2450
18,1471,2800
19,1289,2700
20,1854,2700
21,1231.5,2900
22,2097,2900
23,2270,2900
24,1690.5,2750
25,1987.5,3000
26,1977.5,2650
27,2632,3000
28,1772,2950
29,1911,2800
30,1937.5,2850
31,2102.5,2750
32,2327,3000
33,2253,2900
34,2664.5,3000
35,2559,3000
36,2012.5,2900
37,2602,3000
38,2399,2950
39,2335.5,2800
40,2558,3000
41,1970.5,2500
42,2478.5,3000
43,2116,2850
44,2126.5,2900
45,1801.5,2650
46,2177.5,2900
47,2425.5,2900
48,1803,2800
49,1993,2750
50,2174.5,3000
51,2358,3000
52,2386,2900
53,2575,2950
54,2329,2900
55,1804,2750
56,2166,2900
57,1973.5,2900
58,2406.5,2950
59,2185,2800
60,1843,2550
61,2127.5,2900
62,2502,3000
63,2120.5,2650
64,2199,3000
65,2397,2950
66,2484,2900
67,2404,3000
68,2064.5,2600
69,2101,2900
70,2441.5,2900
71,2583,3000
72,2271.5,3000
73,1971,2650
74,2367.5,2900
75,1945.5,2700
76,2316,2950
77,2183,3000
78,2342,3000
79,2248.5,2950
80,2059,2900
81,2371,2900
82,2210,2800
83,1978,2700
84,2082.5,3000
85,2433,2900
86,2587.5,3000
87,2360,3000
88,2362,2850
89,2491.5,3000
90,2418,3000
91,2086.5,2700
92,2638.5,3000
93,2602,3000
94,2516.5,3000
95,2403.5,2750
96,2394,2950
97,2336,2800
98,2586.5,3000
99,2712.5,3000
100,2538.5,3000
101,2570.5,2950
102,2361,2950
103,2516,2950
104,2036,2650
105,2583,3000
106,2313,2950
107,2374,2800
108,2294,2950
109,2256,2850
110,2489,3000
111,2152,2700
112,2097.5,2700
113,2313.5,3000
114,2380,3000
115,2435.5,3000
116,2418,3000
117,2071,2750
118,2597.5,3000
119,2266,2950
120,2325,2900
121,2149,3000
122,2283,2900
123,1947.5,2650
124,2462.5,3000
125,2260.5,2900
126,1961,2900
127,2384.5,2950
128,2422,3000
129,2410,3000
130,2285.5,2850
